gene_id	product	Chr	Start	End	Strand	Length	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3	batch	chemostat	log2fold
gene_1439	Spp41p	NC_001136.10	1388872	1393179	+	4308	28.21799154075013	25.171218682471007	31.201679377296255	26.048186252791975	117.39993015322051	125.43354679179282	28.196963200172465	89.6272210659351	1.6683971213347437
gene_1440	protein-arginine N5-methyltransferase	NC_001136.10	1393336	1394574	-	1239	83.62168405416341	96.54424868295288	103.42650748833145	72.01016074949192	103.80625403021602	113.32002669663525	94.53081340848257	96.37881382544772	0.02793136099584498
gene_1441	protein kinase PKH3	NC_001136.10	1395121	1397817	+	2697	22.57499008801058	24.816879398717337	25.423514636344777	35.80978430675225	104.05341177790702	103.3556795215863	24.271794707690898	81.07295853541518	1.7399399434459122
gene_1442	Tlg1p	NC_001136.10	1398026	1398700	-	675	101.81856207423675	98.70341156429592	72.46941842803936	116.28087477239069	73.4058510642242	86.16229616071749	90.99713068885734	91.94967399911077	0.015023388688430969
gene_1443	Sdc1p	NC_001136.10	1399015	1399542	+	528	102.02182394569942	84.12222576502492	85.1230603257674	83.03748991924873	40.03955512594047	44.15573454041305	90.42237001216392	55.74425986186742	-0.6978564933653707
gene_1444	Ugo1p	NC_001136.10	1399706	1401214	-	1509	40.074201665347594	34.001826496921026	33.109403204429974	64.20516119157692	84.03363421493678	89.09298650632013	35.72847712223287	79.1105939709446	1.14679644117738
gene_1445	ribosomal 60S subunit protein L27B	NC_001136.10;NC_001136.10	1401770;1402185	1401800;1402564	+;+	411	1967.9766461281013	1920.6546055967074	2009.0833997105244	759.4130464933876	317.35054803523184	330.19111227123034	1965.9048838117778	468.98490226661664	-2.0675801374897445
gene_1447	TRAPP subunit TRS31	NC_001136.10	1403322	1404173	+	852	62.49807055375209	50.693957129306916	62.321344395727245	52.89928935267415	38.309450892103534	38.29435384920777	58.50445735959542	43.167698031328484	-0.4385944087080013
gene_1448	U4/U6-U5 snRNP complex subunit PRP3	NC_001136.10	1404445	1405854	-	1410	29.42140738487864	28.89410213804407	25.648955376536026	52.62212127124895	77.60753277497103	76.00256962929502	27.988154966486245	68.744074558505	1.2964189284855336
gene_1449	Jip4p	NC_001136.10	1407464	1410094	-	2631	30.279796727676803	28.233685335204374	27.332558480884945	45.21504582218192	100.34604556254216	112.14775055839421	28.61534684792204	85.90294731437275	1.5859184864332794
gene_1450	hypothetical protein	NC_001136.10	1410453	1411127	-	675	64.51566545845031	68.9789358978068	72.15972005868878	95.8408772538064	50.91449602434405	48.84483909337727	68.55144047164863	65.20007079050923	-0.07231347187118928
gene_1451	AMP-activated serine/threonine-protein kinase catalytic subunit SNF1	NC_001136.10	1412373	1414274	+	1902	78.67087721014326	75.53339501303402	78.36492256004621	96.71923116049354	205.38808833121314	171.73845425231445	77.52306492774116	157.94859124800703	1.0267575361226942
gene_1452	Snm1p	NC_001136.10	1414575	1415171	+	597	36.99098920936891	27.963971219480825	31.86469403242937	28.246227726686854	20.761250806043204	24.227040190315122	32.27321815375971	24.41150624101506	-0.4027761742008253
gene_1453	Pex29p	NC_001136.10	1415210	1416874	-	1665	35.07992825299367	31.092034584093213	34.4016296765121	57.63711011997194	102.57046529176107	86.74843422983803	33.52453083786633	82.31866988052367	1.2960024857247816
gene_1454	Dig2p	NC_001136.10	1417399	1418370	+	972	30.57614476703806	34.66594914454838	34.19586161579493	41.32159992182937	41.27534386439542	46.30490746052165	33.14598517579379	42.967283748915484	0.3744044002549728
gene_1455	alkaline phosphatase PHO8	NC_001136.10	1418550	1420250	-	1701	100.82847738654216	101.74681177490822	101.02065857388473	118.96294852086102	193.7716741897366	180.13976657637537	101.19864924511171	164.29146309565763	0.6990674690315609
gene_1456	U2-type spliceosomal complex subunit CWC21	NC_001136.10	1420431	1420838	-	408	59.69092967388679	46.17337584587372	61.48423509166235	85.66763665877242	28.17598323677292	37.90359513646076	55.78284687047429	50.5824050106687	-0.14118595629465422
gene_1457	alpha-1,2-mannosyltransferase KRE2	NC_001136.10	1421157	1422485	+	1329	217.88091420620177	215.73844451820884	209.6755833577367	179.48440258982603	251.60658714942835	245.00571289238036	214.4316473607158	225.36556754387826	0.07174925880602485
gene_1458	Vps52p	NC_001136.10	1422763	1424688	+	1926	20.360283314499643	23.697725303061702	19.97120325718794	29.13177216433744	59.070701698146735	55.09697849732955	21.343070624916425	47.76648411993791	1.162230871256771
gene_1459	Vps72p	NC_001136.10	1424820	1427207	-	2388	25.75540837474751	25.8474321134192	26.7873526756137	36.59170410048069	98.86309907639621	106.67712857993595	26.130064387926804	80.71064391893762	1.627048210217282
gene_1460	Vps60p	NC_001136.10	1427431	1428120	-	690	63.11315099196226	59.71038465696162	69.37916730778016	115.08607298507249	93.9199441225764	92.6098149210433	64.06756765223469	100.53861067623073	0.6500835112101035
gene_1461	3,4-dihydroxy-2-butanone-4-phosphate synthase RIB3	NC_001136.10	1428354	1428980	-	627	235.02668214472078	233.77123791543767	215.71454602015768	194.62007206690316	105.04204276867098	119.18140738784052	228.17082202677204	139.6145074078049	-0.7086654606934083
gene_1462	dynein intermediate chain	NC_001136.10	1429188	1430789	-	1602	21.38612372750696	20.0772146730939	22.966395929370012	26.79400423784459	37.07366215364858	34.386766721737594	21.47657810999029	32.751477704410256	0.6087957882504774
gene_1463	DNA replication protein SLD5	NC_001136.10	1431012	1431896	+	885	19.123046472944143	23.363460948883606	21.022745241510766	20.786438154492508	19.03114657220627	15.434969153507216	21.169750887779504	18.41751796006867	-0.2009257113856921
gene_1464	serine/threonine protein kinase PKH1	NC_001136.10	1431968	1434268	-	2301	23.94865576114487	23.097210681659856	22.894260159294355	40.506905121575144	92.68415538412145	91.43753878280224	23.313375534033025	74.87619976283294	1.6833492461096728
gene_1465	PAQR-type receptor	NC_001136.10	1434924	1435874	+	951	63.58777109675029	46.060876276604965	44.18330837186336	134.439731313086	110.97382871325475	96.12664333576646	51.27731858173954	113.84673445403574	1.150700155158965
gene_1466	Mzm1p	NC_001136.10	1436217	1436588	+	372	118.72914278490988	97.16631727964612	91.03633518410652	122.80482380117182	34.60208467673868	39.46662998744883	102.31059841622084	65.62451282178644	-0.640648903919842
gene_1467	mitochondrial 37S ribosomal protein RSM28	NC_001136.10	1436930	1438015	+	1086	126.18994553026205	112.40229427044748	105.48566005781335	140.03092222676537	147.05885987613937	158.45265801891586	114.69263328617428	148.51414670727354	0.37282761888173394
gene_1468	CORVET complex subunit VPS3	NC_001136.10	1438115	1441150	-	3036	14.071975716648199	17.00101354291658	17.213965687718378	19.187744706180915	55.61049323047287	53.533943646341484	16.095651649094386	42.777393860998416	1.4101775148405307
gene_1469	Puf6p	NC_001136.10	1441433	1443403	-	1971	101.36201415922206	114.22926704417809	120.69751517841704	52.73332693150745	113.44540619016466	115.46919961674385	112.09626546060572	93.88264424613867	-0.25580784606660645
gene_1470	myo-inositol transporter ITR1	NC_001136.10	1443713	1445467	-	1755	698.6649079268196	711.5198182879793	722.4310038889855	605.163687216889	855.1658070108273	847.1648892355353	710.8719100345949	769.1647944877504	0.11370310024155904
gene_1471	Sec20p	NC_001136.10	1445843	1446994	-	1152	34.93563415765091	34.700418128072776	29.941541568075156	51.09999379646075	54.12754674432693	55.487737210076574	33.19253128459961	53.57175925028809	0.6906139757309757
gene_1472	Lcd1p	NC_001136.10	1447830	1450073	+	2244	22.165661096158274	19.65695823150278	20.587902962511183	34.567642862311686	74.39448205498815	67.79663666160765	20.80350743005741	58.91958719296915	1.5019204687441252
gene_1473	ribosomal 60S subunit protein L37B	NC_001136.10;NC_001136.10	1450198;1450847	1450457;1450853	-;-	267	2257.910870170403	2220.539942844185	2204.7740092195213	1071.3773980246715	238.0129110264239	296.39048361861325	2227.74160741137	535.2602642232362	-2.0572694455742915
gene_1474	Plm2p	NC_001136.10	1451353	1452918	+	1566	18.714709297066396	17.115633198327174	14.683974408864445	26.626816690876097	38.06229314441254	34.5821460781111	16.83810563475267	33.09041863779991	0.9746836204687033
gene_1475	methionine adenosyltransferase SAM2	NC_001136.10	1453310	1454464	-	1155	1844.813679983187	1914.4395245236094	2081.957343101241	825.8289906534515	802.0268912572643	782.6897016322773	1947.0701825360127	803.515194514331	-1.2769076772594805
gene_1476	phosphatidate phosphatase LPP1	NC_001136.10	1455042	1455866	-	825	30.770720233737393	30.260795144163453	34.20759261463397	57.97526568907548	38.80376638748552	35.94980157272567	31.74636933084494	44.24294454976222	0.4788557529075775
gene_1477	Spg3p	NC_001136.10	1456311	1456694	-	384	45.68506005231273	55.440897928759966	43.006941525053406	75.05311588855173	25.704405759863015	25.203936972182667	48.04429983537537	41.98715287353247	-0.194417341061328
gene_1478	Psp1p	NC_001136.10	1456695	1459220	-	2526	46.40892281742831	43.231754717017964	41.29618101999777	77.43894546827069	208.848296798887	205.1483241921845	43.64561951814801	163.8118554864474	1.9081309687627457
gene_1479	putative oxidoreductase	NC_001136.10	1459728	1461554	-	1827	17.396772022625104	18.275304672173018	17.277507551209336	26.68275538140315	48.44291854743415	49.82173587524481	17.64986141533582	41.6491366013607	1.2386296510090677
gene_1481	protein kinase GIN4	NC_001136.10	1462358	1465786	-	3429	55.79544527370921	60.61205968537857	54.62396435790033	72.42518805797587	230.35102084800317	225.85853596777648	57.01048977232937	176.21158162458516	1.6280094234608253
gene_1482	glutamine permease GNP1	NC_001136.10	1466453	1468444	-	1992	162.45879328028656	125.17331275447165	117.74601407011725	43.71204288612907	71.18143133500527	57.83228948655868	135.1260400349585	57.575254569231014	-1.2307849427538462
gene_1483	SUMO family protein SMT3	NC_001136.10	1469400	1469705	+	306	454.5953288158159	409.428958720051	386.66752290978775	396.77642241957756	113.19824844247367	116.2507170422379	416.89727014855157	208.74179596809634	-0.997972431369526
gene_1484	Sdh7p	NC_001136.10	1470017	1470418	+	402	93.43978568732899	71.24628652543748	73.84226045336962	109.82685233866192	48.69007629512514	44.74187260953357	79.50944422204536	67.75293374777355	-0.2308428361866249
gene_1485	Emi1p	NC_001136.10	1470500	1471063	-	564	57.452250739128694	50.78192762983309	48.184453742047445	104.37445541404749	57.58775521200079	63.30291146501693	52.13954403700308	75.08837403035507	0.5262115576959524
gene_1486	dithiol glutaredoxin GRX2	NC_001136.10	1471017	1471448	+	432	134.72613787976144	120.54295952536138	118.55640701702487	445.70550144690765	217.49881796807168	223.90474240404137	124.60850147404922	295.7030206063402	1.2467464688130443
gene_1487	hypothetical protein	NC_001136.10	1471548	1472999	-	1452	40.79451546139427	37.868186896105264	36.4247513952121	33.57396286626967	49.6787072858891	51.7755294389799	38.362484584237215	45.00939986371289	0.23053013000728612
gene_1488	Slf1p	NC_001136.10	1473429	1474772	+	1344	53.90069270037569	58.57476163490775	54.59470696308769	58.85624285485212	76.37174403651608	74.04877606555993	55.69005376612372	69.75892098564272	0.3249580136290119
gene_1489	putative glucokinase	NC_001136.10	1474974	1476476	-	1503	41.744676687932206	29.959532314580834	28.512649274044353	125.04709060770635	192.53588545128162	189.9087343950508	33.40561942551913	169.1639034846796	2.3402589976408086
gene_1490	Grh1p	NC_001136.10	1477239	1478357	+	1119	96.64684900894872	89.37782345125991	88.17685475880228	130.9694210976313	121.60161186396734	125.43354679179282	91.40050907300365	126.00152658446382	0.4631670913765804
gene_1491	protein disulfide isomerase EUG1	NC_001136.10	1478608	1480161	+	1554	30.812253993038357	30.553246157234454	30.536378792628703	23.87297007479441	29.41177197522787	37.90359513646076	30.633959647633834	30.396112395494345	-0.011245086692962005
gene_1492	peptidylprolyl isomerase family protein FPR2	NC_001136.10	1480425	1480832	+	408	297.9487930332146	281.1695813704018	245.9369403666494	260.0087919643444	102.32330754407008	99.64347175048962	275.01843825675525	153.99185708630137	-0.8366742858858472
gene_1493	Urc2p	NC_001136.10	1481085	1483403	-	2319	17.532828160400545	17.17193670432056	17.48814207264359	22.608276686144343	55.36333548278188	53.14318493359446	17.39763564578823	43.70493236750689	1.3289047670498388
gene_1494	Sps2p	NC_001136.10	1483795	1485303	-	1509	5.060564715419321	2.5374497385761954	2.9091944238202068	5.079522246169061	7.414732430729716	6.056760047578781	3.502402959271908	6.183671574825852	0.8201182068243735
gene_1495	putative serine/threonine protein kinase SPS1	NC_001136.10	1485566	1487038	-	1473	3.0825237596097432	1.6636574742208736	1.5611068516145095	6.036251813023878	9.639152159948631	8.792071036807908	2.1024293618150423	8.155825003260139	1.9557728049673115
gene_1496	Age1p	NC_001136.10	1487542	1488990	-	1449	45.43691077958916	35.51547042793256	37.65432037290626	61.362311391195114	82.30352998109984	72.68112057094537	39.535567193476	72.11565398108011	0.8671612972079437
gene_1497	hypothetical protein	NC_001136.10	1489403	1489492	+	90	6670.950384548529	6185.981052348546	5430.560906562693	4142.5061637664185	322.7880184844336	348.36139241396666	6095.830781153255	1604.5518582216062	-1.9256524372717805
gene_1498	hypothetical protein	NC_001136.10	1489598	1489798	-	201	9858.410795429074	8245.519427719346	8368.09616349031	5799.467952661008	962.6794272564081	1088.2630150004454	8824.008795546242	2616.8034649726205	-1.7536286542931059
gene_1499	Api2p	NC_001136.10	1489905	1490234	+	330	3.1271057148107104	2.7847357494628944	0.6334739373080364	6.5036355740950045	0.49431549538198105	1.1722761382410543	2.1817718005272138	2.7234090692393464	0.319912824380658
gene_1500	Sna2p	NC_001136.10	1490596	1490835	+	240	52.45719836594967	44.67180264763393	36.583119879539105	118.80748557677126	31.389033956755796	36.145180929099176	44.57070696437424	62.11390015420875	0.47882028096529633
gene_1501	Rba50p	NC_001136.10	1491094	1492413	+	1320	70.20352329750045	69.27030176788948	65.56455251138178	49.24181220386218	61.29512142736565	61.153738544908336	68.3461258589239	57.230224058712054	-0.2560823282269769
gene_1503	Hlr1p	NC_001136.10	1494586	1495857	+	1272	37.156506111359334	38.65134406978569	37.14189170159855	23.621695245533743	28.42314098446391	19.342556280977398	37.649913960914525	23.79579750365835	-0.6619397998399825
gene_1504	ubiquinol--cytochrome-c reductase subunit 7	NC_001136.10	1496165	1496548	-	384	940.5747657829091	810.0752783691473	796.9893973756733	1576.913871062656	568.2156619415872	596.2977956519496	849.21314717591	913.8091095520643	0.10576611617327009
gene_1505	bifunctional AP-4-A phosphorylase/ADP sulfurylase	NC_001136.10	1496791	1497768	-	978	31.021656078827725	30.224918180520064	29.711093562699013	48.59201864080624	39.545239630558484	49.23559780612428	30.319222607348934	45.79095202582966	0.5948297494638556
gene_1506	pantothenate kinase	NC_001136.10	1498232	1499335	+	1104	139.83600989925287	146.77878012794005	158.11027484169335	107.75433474471073	133.7123415008259	150.24672505122848	148.24168828962877	130.57113376558837	-0.18311524093025996
gene_1507	Kre28p	NC_001136.10	1499396	1500553	-	1158	31.546501692934992	25.791270218471105	27.800643777197244	39.1854874708611	44.982710079760274	49.43097716249779	28.379471896201114	44.53305823770639	0.6500288961249117
gene_1508	glutathione-independent methylglyoxalase	NC_001136.10	1501447	1502160	-	714	155.2253231713182	137.501202867387	134.09418891419696	115.51175068275583	146.0702288853754	151.41900118946953	142.27357165096737	137.66699358586695	-0.047484998902365703
gene_1509	Fit1p	NC_001136.10	1503314	1504900	-	1587	3.6413934221614324	3.5708489288953937	2.7662094426872668	9.466539493484222	14.829464861459432	15.434969153507216	3.3261505979146975	13.243657836150291	1.9933758130093124
gene_1510	glucose-inactivated glycerol proton symporter STL1	NC_001136.10	1508005	1509714	+	1710	5.310593564801347	4.030538584748926	4.156478114968519	66.69893927116982	82.30352998109984	78.15174254940362	4.499203421506263	75.71807060055777	4.072895827260652
